,AD,AL,AT,AZ,BA,BE,BG,BY,HR,CY,CZ,DK,EE,FI,FR,DE,GR,HU,IE,IT,LV,LT,LU,MT,NL,PL,PT,RO,SK,SI,ES,SE,GB,GE,IS,KZ,LI,MD,MC,NO,RU,SM,RS,CH,TR,UA
2020-04-20,5.0,25.0,68.0,38.0,33.0,1276.0,46.0,459.0,27.0,12.0,154.0,200.0,17.0,85.0,2051.0,2185.0,156.0,70.0,388.0,2256.0,13.0,22.0,15.0,1.0,716.0,263.0,657.0,190.0,45.0,9.0,2519.0,461.0,4441.0,3.0,5.0,143.0,0.0,93.0,0.0,84.0,5642.0,14.0,260.0,277.0,4674.0,261.0
2020-04-21,1.0,25.0,70.0,44.0,26.0,1270.0,49.0,558.0,42.0,6.0,133.0,226.0,7.0,146.0,2667.0,2487.0,7.0,116.0,631.0,2729.0,17.0,18.0,24.0,1.0,708.0,313.0,516.0,306.0,81.0,9.0,2730.0,707.0,4795.0,9.0,7.0,0.0,0.0,137.0,0.0,78.0,5236.0,12.0,224.0,213.0,4611.0,415.0
2020-04-22,2.0,29.0,73.0,38.0,45.0,777.0,73.0,741.0,31.0,5.0,99.0,231.0,33.0,115.0,1827.0,2093.0,55.0,99.0,936.0,3370.0,6.0,16.0,9.0,2.0,874.0,342.0,603.0,468.0,35.0,13.0,2767.0,723.0,5517.0,11.0,4.0,30.0,0.0,148.0,0.0,77.0,4774.0,13.0,162.0,155.0,3083.0,467.0
2020-04-23,7.0,15.0,60.0,30.0,8.0,976.0,91.0,751.0,28.0,9.0,55.0,164.0,14.0,155.0,1653.0,1904.0,27.0,60.0,577.0,2646.0,20.0,13.0,16.0,1.0,805.0,381.0,371.0,386.0,13.0,7.0,2223.0,758.0,5167.0,25.0,0.0,391.0,1.0,184.0,0.0,69.0,5849.0,12.0,207.0,207.0,3116.0,578.0
2020-04-24,5.0,34.0,79.0,44.0,65.0,811.0,59.0,817.0,7.0,6.0,86.0,134.0,29.0,111.0,1773.0,1271.0,16.0,57.0,377.0,3021.0,8.0,11.0,17.0,0.0,647.0,381.0,444.0,321.0,6.0,15.0,2286.0,781.0,4961.0,29.0,1.0,185.0,0.0,194.0,0.0,53.0,5966.0,0.0,296.0,167.0,3122.0,477.0
2020-04-25,2.0,14.0,62.0,25.0,30.0,388.0,53.0,873.0,14.0,7.0,79.0,119.0,9.0,80.0,1537.0,704.0,11.0,83.0,701.0,2357.0,6.0,15.0,12.0,2.0,651.0,344.0,474.0,218.0,2.0,8.0,1290.0,473.0,3757.0,11.0,2.0,190.0,0.0,104.0,0.0,25.0,6361.0,25.0,263.0,87.0,2861.0,478.0
2020-04-26,1.0,10.0,35.0,28.0,49.0,205.0,63.0,1745.0,9.0,5.0,52.0,217.0,4.0,101.0,461.0,1119.0,17.0,66.0,386.0,2324.0,18.0,2.0,5.0,8.0,405.0,285.0,412.0,401.0,3.0,6.0,821.0,300.0,3476.0,15.0,0.0,191.0,0.0,73.0,1.0,37.0,6198.0,0.0,233.0,61.0,2357.0,492.0
2020-04-27,1.0,14.0,70.0,33.0,20.0,755.0,36.0,0.0,8.0,15.0,41.0,136.0,10.0,119.0,3764.0,1465.0,32.0,78.0,229.0,1739.0,13.0,29.0,9.0,5.0,193.0,316.0,163.0,303.0,7.0,6.0,1653.0,563.0,4739.0,6.0,3.0,96.0,0.0,157.0,0.0,71.0,6411.0,15.0,222.0,173.0,2131.0,392.0
2020-04-28,2.0,16.0,49.0,39.0,92.0,569.0,48.0,973.0,15.0,6.0,60.0,139.0,9.0,45.0,1520.0,1430.0,10.0,48.0,376.0,2091.0,9.0,19.0,17.0,2.0,388.0,422.0,295.0,277.0,5.0,10.0,1737.0,742.0,4719.0,22.0,2.0,255.0,0.0,133.0,0.0,50.0,5841.0,10.0,227.0,154.0,2392.0,401.0
2020-04-29,2.0,7.0,61.0,49.0,80.0,522.0,59.0,846.0,14.0,7.0,75.0,146.0,23.0,166.0,-1417.0,1461.0,15.0,88.0,359.0,2086.0,12.0,6.0,10.0,2.0,507.0,237.0,183.0,362.0,7.0,11.0,1484.0,799.0,5433.0,27.0,0.0,218.0,0.0,126.0,0.0,39.0,7099.0,6.0,285.0,120.0,2936.0,456.0
2020-04-30,0.0,9.0,54.0,38.0,24.0,586.0,82.0,890.0,9.0,7.0,108.0,148.0,5.0,89.0,1139.0,918.0,21.0,79.0,221.0,1872.0,1.0,4.0,12.0,1.0,478.0,228.0,368.0,262.0,4.0,5.0,1438.0,636.0,4961.0,16.0,1.0,234.0,0.0,83.0,0.0,39.0,7933.0,11.0,196.0,101.0,2615.0,540.0
2020-05-01,1.0,7.0,37.0,50.0,58.0,237.0,6.0,911.0,3.0,7.0,57.0,115.0,5.0,56.0,604.0,620.0,8.0,56.0,343.0,1965.0,8.0,7.0,7.0,9.0,437.0,270.0,295.0,327.0,1.0,5.0,793.0,532.0,4766.0,7.0,0.0,92.0,0.0,72.0,0.0,43.0,9623.0,0.0,157.0,83.0,2188.0,455.0
2020-05-02,2.0,6.0,28.0,40.0,18.0,286.0,24.0,1661.0,8.0,8.0,18.0,78.0,1.0,125.0,794.0,425.0,6.0,37.0,330.0,1900.0,17.0,7.0,4.0,3.0,338.0,318.0,203.0,165.0,5.0,0.0,566.0,299.0,3258.0,4.0,1.0,111.0,0.0,69.0,0.0,23.0,10633.0,2.0,102.0,47.0,1983.0,550.0
2020-05-03,2.0,8.0,12.0,38.0,69.0,140.0,34.0,0.0,5.0,2.0,26.0,120.0,3.0,78.0,308.0,729.0,6.0,30.0,266.0,1389.0,0.0,4.0,4.0,2.0,201.0,313.0,92.0,431.0,8.0,0.0,451.0,261.0,3002.0,11.0,0.0,172.0,0.0,127.0,0.0,44.0,10581.0,0.0,93.0,22.0,1670.0,502.0
2020-05-04,0.0,17.0,30.0,52.0,20.0,670.0,37.0,1766.0,11.0,4.0,39.0,122.0,8.0,73.0,576.0,1092.0,10.0,46.0,211.0,1221.0,4.0,7.0,11.0,2.0,319.0,425.0,242.0,349.0,8.0,6.0,1012.0,477.0,3398.0,6.0,0.0,138.0,0.0,115.0,0.0,45.0,10102.0,7.0,120.0,89.0,1614.0,418.0
2020-05-05,1.0,12.0,54.0,76.0,41.0,546.0,89.0,0.0,7.0,5.0,77.0,105.0,2.0,85.0,1104.0,1221.0,21.0,39.0,265.0,1075.0,9.0,4.0,8.0,2.0,319.0,309.0,178.0,325.0,16.0,3.0,981.0,657.0,3686.0,4.0,0.0,211.0,0.0,113.0,0.0,44.0,10559.0,19.0,114.0,73.0,1832.0,366.0
2020-05-06,0.0,10.0,46.0,67.0,40.0,552.0,51.0,913.0,6.0,6.0,79.0,122.0,7.0,161.0,4183.0,1202.0,15.0,28.0,137.0,1444.0,19.0,11.0,6.0,3.0,361.0,307.0,480.0,270.0,10.0,1.0,985.0,745.0,3832.0,9.0,2.0,69.0,0.0,129.0,0.0,39.0,11231.0,24.0,57.0,79.0,2253.0,487.0
2020-05-07,2.0,8.0,40.0,77.0,43.0,442.0,82.0,933.0,36.0,2.0,59.0,69.0,5.0,100.0,629.0,978.0,13.0,35.0,156.0,1401.0,2.0,25.0,5.0,1.0,319.0,319.0,533.0,392.0,0.0,1.0,955.0,785.0,3787.0,3.0,0.0,344.0,0.0,123.0,0.0,29.0,10699.0,0.0,95.0,46.0,1977.0,507.0
2020-05-08,0.0,6.0,49.0,75.0,20.0,483.0,44.0,1872.0,15.0,1.0,46.0,64.0,8.0,65.0,642.0,677.0,19.0,50.0,219.0,1327.0,9.0,14.0,3.0,6.0,288.0,285.0,553.0,312.0,2.0,4.0,918.0,701.0,3064.0,9.0,0.0,134.0,0.0,139.0,0.0,42.0,10817.0,0.0,89.0,59.0,1848.0,504.0
2020-05-09,2.0,12.0,30.0,143.0,27.0,240.0,10.0,933.0,11.0,6.0,18.0,57.0,6.0,142.0,433.0,341.0,6.0,21.0,236.0,1083.0,7.0,9.0,8.0,7.0,242.0,345.0,138.0,320.0,0.0,3.0,491.0,509.0,2170.0,3.0,0.0,82.0,0.0,60.0,0.0,11.0,11012.0,5.0,82.0,39.0,1546.0,515.0
2020-05-10,0.0,4.0,15.0,97.0,24.0,118.0,25.0,0.0,9.0,3.0,28.0,78.0,2.0,82.0,209.0,687.0,10.0,29.0,139.0,802.0,4.0,9.0,1.0,3.0,179.0,330.0,175.0,231.0,8.0,3.0,317.0,279.0,2337.0,1.0,0.0,69.0,0.0,68.0,0.0,12.0,11656.0,10.0,62.0,15.0,1542.0,522.0
2020-05-11,3.0,4.0,65.0,70.0,17.0,476.0,33.0,1934.0,11.0,2.0,58.0,56.0,5.0,22.0,456.0,855.0,18.0,28.0,107.0,744.0,1.0,13.0,4.0,2.0,195.0,595.0,98.0,226.0,4.0,1.0,1495.0,455.0,3612.0,3.0,0.0,210.0,0.0,159.0,0.0,25.0,10899.0,0.0,67.0,47.0,1114.0,416.0
2020-05-12,2.0,4.0,38.0,104.0,23.0,395.0,46.0,0.0,6.0,2.0,45.0,65.0,6.0,19.0,708.0,913.0,16.0,39.0,159.0,1402.0,11.0,9.0,7.0,14.0,223.0,283.0,234.0,190.0,8.0,2.0,739.0,754.0,3410.0,10.0,1.0,154.0,0.0,252.0,0.0,19.0,10028.0,0.0,52.0,42.0,1704.0,375.0
2020-05-13,0.0,18.0,52.0,65.0,37.0,321.0,31.0,932.0,8.0,2.0,52.0,61.0,7.0,51.0,507.0,808.0,10.0,37.0,426.0,888.0,8.0,12.0,9.0,10.0,274.0,411.0,219.0,224.0,3.0,1.0,805.0,698.0,3330.0,19.0,0.0,118.0,0.0,147.0,0.0,19.0,9974.0,0.0,79.0,37.0,1639.0,402.0
2020-05-14,0.0,18.0,54.0,121.0,18.0,305.0,38.0,958.0,1.0,3.0,82.0,89.0,8.0,91.0,622.0,728.0,40.0,56.0,129.0,992.0,27.0,14.0,3.0,14.0,202.0,401.0,187.0,245.0,13.0,1.0,786.0,657.0,2630.0,6.0,0.0,161.0,0.0,192.0,0.0,24.0,10598.0,5.0,64.0,37.0,1635.0,422.0
2020-05-15,0.0,17.0,81.0,101.0,31.0,346.0,73.0,951.0,2.0,4.0,55.0,34.0,4.0,83.0,563.0,462.0,9.0,36.0,92.0,789.0,11.0,10.0,5.0,7.0,194.0,241.0,264.0,190.0,1.0,0.0,801.0,688.0,2530.0,18.0,0.0,307.0,0.0,189.0,0.0,23.0,9200.0,0.0,58.0,41.0,1708.0,483.0
2020-05-16,0.0,13.0,15.0,158.0,23.0,147.0,24.0,969.0,2.0,2.0,51.0,50.0,4.0,58.0,372.0,316.0,15.0,26.0,64.0,875.0,1.0,6.0,9.0,5.0,125.0,272.0,227.0,267.0,1.0,1.0,348.0,358.0,2082.0,6.0,0.0,283.0,0.0,126.0,0.0,13.0,9709.0,16.0,114.0,15.0,1610.0,528.0
2020-05-17,0.0,2.0,26.0,136.0,14.0,81.0,24.0,922.0,2.0,1.0,20.0,80.0,10.0,61.0,120.0,543.0,2.0,21.0,88.0,675.0,3.0,12.0,1.0,11.0,148.0,356.0,226.0,167.0,0.0,0.0,244.0,259.0,1837.0,1.0,0.0,311.0,0.0,78.0,1.0,4.0,8926.0,0.0,89.0,12.0,1368.0,433.0
2020-05-18,0.0,1.0,58.0,113.0,17.0,317.0,33.0,936.0,4.0,1.0,114.0,60.0,6.0,33.0,492.0,730.0,4.0,42.0,51.0,451.0,4.0,16.0,12.0,15.0,111.0,383.0,173.0,165.0,1.0,1.0,631.0,430.0,2581.0,11.0,0.0,218.0,0.0,202.0,0.0,17.0,9263.0,0.0,34.0,34.0,1158.0,325.0
2020-05-19,1.0,15.0,61.0,131.0,17.0,292.0,39.0,1863.0,2.0,4.0,63.0,69.0,4.0,19.0,524.0,832.0,10.0,43.0,64.0,813.0,9.0,15.0,7.0,15.0,187.0,471.0,223.0,155.0,6.0,1.0,855.0,666.0,3063.0,8.0,1.0,265.0,0.0,213.0,0.0,20.0,8764.0,2.0,100.0,36.0,1022.0,260.0
2020-05-20,0.0,5.0,30.0,113.0,12.0,385.0,41.0,932.0,3.0,1.0,75.0,31.0,6.0,44.0,418.0,419.0,3.0,37.0,76.0,665.0,5.0,12.0,7.0,1.0,254.0,404.0,228.0,196.0,1.0,0.0,754.0,808.0,2719.0,2.0,0.0,363.0,0.0,151.0,0.0,19.0,8849.0,2.0,86.0,29.0,972.0,354.0
2020-05-21,0.0,12.0,31.0,118.0,22.0,70.0,36.0,0.0,6.0,4.0,36.0,71.0,7.0,50.0,318.0,526.0,20.0,35.0,115.0,642.0,16.0,11.0,0.0,9.0,184.0,476.0,252.0,198.0,1.0,0.0,777.0,610.0,2567.0,0.0,0.0,322.0,0.0,143.0,0.0,14.0,8894.0,0.0,105.0,11.0,961.0,476.0
2020-05-22,1.0,8.0,28.0,106.0,19.0,248.0,0.0,941.0,0.0,0.0,61.0,35.0,14.0,44.0,393.0,337.0,3.0,28.0,76.0,652.0,1.0,10.0,9.0,1.0,177.0,312.0,288.0,127.0,5.0,0.0,825.0,532.0,2057.0,7.0,1.0,403.0,0.0,147.0,0.0,26.0,9434.0,0.0,68.0,20.0,952.0,442.0
2020-05-23,0.0,9.0,24.0,127.0,10.0,123.0,25.0,954.0,1.0,8.0,77.0,34.0,2.0,31.0,250.0,219.0,2.0,15.0,57.0,669.0,2.0,6.0,2.0,1.0,173.0,395.0,271.0,145.0,2.0,0.0,311.0,403.0,1532.0,1.0,0.0,209.0,0.0,99.0,0.0,6.0,8599.0,0.0,67.0,13.0,1186.0,432.0
2020-05-24,0.0,6.0,31.0,140.0,5.0,75.0,0.0,946.0,0.0,2.0,65.0,52.0,1.0,11.0,115.0,411.0,4.0,15.0,59.0,531.0,4.0,7.0,1.0,0.0,213.0,305.0,152.0,213.0,2.0,1.0,260.0,210.0,1373.0,1.0,0.0,438.0,0.0,56.0,0.0,6.0,8946.0,0.0,34.0,10.0,1141.0,406.0
2020-05-25,0.0,25.0,25.0,149.0,10.0,314.0,27.0,915.0,0.0,2.0,47.0,62.0,10.0,20.0,358.0,618.0,10.0,22.0,37.0,300.0,4.0,5.0,2.0,1.0,129.0,443.0,165.0,213.0,2.0,0.0,549.0,490.0,1625.0,3.0,0.0,335.0,0.0,156.0,0.0,18.0,8915.0,0.0,34.0,15.0,987.0,259.0
2020-05-26,0.0,21.0,22.0,132.0,19.0,202.0,0.0,897.0,0.0,0.0,52.0,52.0,6.0,29.0,276.0,654.0,11.0,23.0,68.0,397.0,4.0,10.0,5.0,4.0,194.0,399.0,219.0,146.0,5.0,2.0,737.0,746.0,2070.0,3.0,1.0,272.0,0.0,232.0,0.0,12.0,8338.0,0.0,48.0,18.0,948.0,339.0
2020-05-27,1.0,26.0,50.0,165.0,27.0,182.0,25.0,902.0,1.0,2.0,37.0,37.0,11.0,64.0,191.0,529.0,3.0,25.0,38.0,584.0,3.0,7.0,1.0,0.0,178.0,352.0,285.0,165.0,0.0,2.0,621.0,800.0,1825.0,8.0,0.0,356.0,0.0,188.0,0.0,18.0,8371.0,15.0,25.0,25.0,1035.0,321.0
2020-05-28,0.0,23.0,19.0,191.0,23.0,171.0,14.0,906.0,0.0,0.0,54.0,42.0,9.0,51.0,3325.0,445.0,3.0,0.0,35.0,593.0,1.0,9.0,3.0,2.0,178.0,330.0,304.0,197.0,1.0,0.0,661.0,774.0,1757.0,11.0,0.0,450.0,0.0,171.0,0.0,16.0,8572.0,0.0,54.0,30.0,1182.0,477.0
2020-05-29,0.0,23.0,42.0,230.0,9.0,165.0,14.0,894.0,1.0,2.0,57.0,33.0,6.0,33.0,597.0,374.0,6.0,26.0,53.0,516.0,1.0,4.0,3.0,0.0,141.0,416.0,350.0,191.0,0.0,0.0,735.0,773.0,1531.0,26.0,1.0,476.0,0.0,202.0,0.0,16.0,8952.0,0.0,27.0,21.0,1141.0,429.0
2020-05-30,0.0,15.0,32.0,257.0,16.0,61.0,0.0,898.0,0.0,1.0,34.0,22.0,4.0,50.0,1828.0,178.0,2.0,9.0,61.0,416.0,0.0,6.0,2.0,1.0,176.0,215.0,257.0,151.0,1.0,0.0,338.0,432.0,1132.0,11.0,0.0,450.0,0.0,153.0,0.0,0.0,9268.0,0.0,31.0,10.0,983.0,393.0
2020-05-31,1.0,6.0,5.0,248.0,14.0,49.0,42.0,847.0,0.0,5.0,38.0,35.0,2.0,33.0,257.0,136.0,1.0,45.0,72.0,355.0,5.0,3.0,0.0,1.0,104.0,379.0,297.0,124.0,0.0,0.0,182.0,265.0,1080.0,2.0,0.0,263.0,0.0,109.0,0.0,6.0,9035.0,0.0,18.0,7.0,839.0,468.0
2020-06-01,79.0,21.0,19.0,168.0,11.0,59.0,25.0,852.0,0.0,3.0,34.0,55.0,0.0,26.0,338.0,307.0,19.0,10.0,4.0,178.0,8.0,3.0,1.0,2.0,95.0,230.0,200.0,141.0,3.0,2.0,363.0,648.0,1439.0,4.0,0.0,225.0,0.0,188.0,0.0,7.0,8863.0,0.0,24.0,3.0,827.0,340.0
2020-06-02,7.0,20.0,16.0,273.0,16.0,181.0,47.0,861.0,0.0,6.0,65.0,52.0,10.0,2.0,-766.0,497.0,6.0,0.0,45.0,318.0,3.0,5.0,2.0,0.0,93.0,292.0,195.0,119.0,1.0,2.0,478.0,900.0,1492.0,1.0,0.0,271.0,0.0,247.0,0.0,31.0,8536.0,0.0,69.0,22.0,786.0,328.0
2020-06-03,1.0,13.0,53.0,325.0,43.0,159.0,0.0,865.0,1.0,0.0,74.0,41.0,10.0,24.0,352.0,528.0,9.0,23.0,31.0,321.0,3.0,8.0,2.0,3.0,188.0,361.0,366.0,152.0,0.0,0.0,606.0,1046.0,1369.0,5.0,0.0,245.0,0.0,223.0,0.0,12.0,8831.0,8.0,48.0,23.0,867.0,483.0
2020-06-04,0.0,15.0,17.0,262.0,12.0,172.0,41.0,887.0,0.0,2.0,64.0,34.0,21.0,0.0,767.0,437.0,15.0,16.0,21.0,177.0,1.0,13.0,4.0,2.0,217.0,371.0,331.0,238.0,2.0,2.0,517.0,1039.0,1249.0,2.0,0.0,199.0,0.0,229.0,0.0,17.0,8726.0,0.0,96.0,17.0,988.0,588.0
2020-06-05,0.0,20.0,67.0,338.0,40.0,154.0,43.0,0.0,0.0,0.0,35.0,15.0,22.0,30.0,611.0,285.0,13.0,0.0,20.0,518.0,2.0,6.0,1.0,2.0,190.0,567.0,377.0,196.0,0.0,5.0,653.0,1146.0,1123.0,1.0,1.0,183.0,0.0,264.0,0.0,30.0,8855.0,0.0,74.0,15.0,930.0,553.0
2020-06-06,0.0,14.0,31.0,379.0,28.0,69.0,16.0,1762.0,0.0,4.0,38.0,14.0,7.0,23.0,579.0,164.0,17.0,0.0,18.0,270.0,0.0,6.0,2.0,1.0,239.0,575.0,382.0,187.0,2.0,1.0,276.0,780.0,804.0,1.0,0.0,165.0,0.0,189.0,0.0,8.0,8984.0,0.0,82.0,10.0,878.0,550.0
2020-06-07,0.0,17.0,25.0,314.0,30.0,53.0,83.0,823.0,0.0,6.0,61.0,43.0,1.0,17.0,343.0,296.0,52.0,44.0,6.0,197.0,1.0,5.0,1.0,2.0,166.0,599.0,342.0,189.0,1.0,0.0,145.0,462.0,722.0,8.0,0.0,215.0,0.0,107.0,0.0,9.0,8985.0,0.0,73.0,8.0,914.0,485.0
2020-06-08,0.0,36.0,24.0,323.0,24.0,152.0,79.0,812.0,0.0,2.0,69.0,28.0,7.0,20.0,211.0,426.0,9.0,3.0,8.0,280.0,3.0,18.0,4.0,3.0,164.0,400.0,192.0,125.0,2.0,1.0,349.0,677.0,1099.0,4.0,0.0,245.0,0.0,218.0,0.0,19.0,8595.0,0.0,69.0,25.0,989.0,463.0
2020-06-09,0.0,42.0,15.0,315.0,47.0,145.0,104.0,801.0,2.0,2.0,55.0,38.0,11.0,24.0,403.0,518.0,10.0,10.0,16.0,283.0,2.0,8.0,3.0,5.0,181.0,197.0,421.0,145.0,8.0,2.0,451.0,937.0,1165.0,6.0,0.0,240.0,0.0,296.0,0.0,13.0,8404.0,0.0,66.0,11.0,993.0,394.0
2020-06-10,0.0,44.0,34.0,339.0,57.0,119.0,93.0,750.0,0.0,1.0,74.0,48.0,7.0,15.0,545.0,281.0,20.0,12.0,7.0,202.0,2.0,5.0,4.0,5.0,162.0,444.0,294.0,196.0,1.0,0.0,465.0,1437.0,1196.0,9.0,0.0,313.0,0.0,406.0,0.0,14.0,8779.0,0.0,71.0,24.0,922.0,525.0
2020-06-11,1.0,31.0,22.0,352.0,61.0,95.0,105.0,704.0,0.0,5.0,65.0,60.0,6.0,24.0,425.0,353.0,20.0,14.0,12.0,379.0,1.0,2.0,1.0,1.0,207.0,376.0,310.0,237.0,3.0,2.0,385.0,1293.0,1013.0,14.0,0.0,366.0,0.0,366.0,0.0,11.0,8987.0,0.0,73.0,25.0,987.0,689.0
2020-06-12,0.0,48.0,37.0,336.0,0.0,89.0,75.0,721.0,2.0,0.0,52.0,27.0,5.0,9.0,726.0,299.0,4.0,11.0,45.0,163.0,0.0,8.0,2.0,3.0,181.0,440.0,270.0,222.0,3.0,2.0,496.0,1329.0,1053.0,13.0,1.0,258.0,0.0,366.0,0.0,13.0,8706.0,0.0,76.0,34.0,1195.0,683.0
2020-06-13,0.0,57.0,22.0,352.0,109.0,49.0,24.0,732.0,1.0,3.0,53.0,20.0,0.0,14.0,526.0,172.0,9.0,12.0,8.0,346.0,0.0,4.0,8.0,1.0,144.0,375.0,283.0,275.0,4.0,3.0,125.0,1032.0,886.0,15.0,2.0,313.0,0.0,281.0,0.0,7.0,8835.0,0.0,59.0,9.0,1459.0,753.0
2020-06-14,0.0,69.0,18.0,387.0,38.0,22.0,51.0,707.0,2.0,2.0,33.0,39.0,0.0,17.0,407.0,260.0,13.0,1.0,18.0,338.0,1.0,1.0,2.0,6.0,159.0,396.0,227.0,320.0,0.0,1.0,87.0,418.0,826.0,0.0,0.0,383.0,0.0,139.0,0.0,6.0,8246.0,0.0,57.0,12.0,1562.0,648.0
2020-06-15,1.0,82.0,53.0,367.0,45.0,147.0,112.0,689.0,1.0,0.0,40.0,45.0,0.0,4.0,152.0,519.0,14.0,1.0,13.0,303.0,6.0,5.0,5.0,6.0,134.0,407.0,346.0,166.0,9.0,3.0,302.0,685.0,1045.0,9.0,1.0,350.0,0.0,375.0,0.0,18.0,8248.0,0.0,59.0,32.0,1592.0,656.0
2020-06-16,0.0,50.0,19.0,338.0,56.0,99.0,89.0,663.0,3.0,0.0,47.0,74.0,3.0,4.0,344.0,866.0,55.0,1.0,7.0,210.0,4.0,8.0,7.0,1.0,113.0,506.0,300.0,250.0,1.0,4.0,403.0,1209.0,1103.0,5.0,1.0,335.0,0.0,478.0,0.0,36.0,7843.0,14.0,96.0,21.0,1467.0,666.0
2020-06-17,1.0,66.0,31.0,329.0,33.0,123.0,132.0,625.0,11.0,0.0,51.0,45.0,1.0,5.0,458.0,764.0,24.0,2.0,14.0,329.0,2.0,2.0,1.0,0.0,124.0,314.0,336.0,345.0,14.0,8.0,363.0,1457.0,1017.0,2.0,0.0,474.0,0.0,374.0,0.0,15.0,7790.0,0.0,94.0,18.0,1429.0,758.0
2020-06-18,0.0,50.0,32.0,338.0,99.0,108.0,81.0,676.0,11.0,0.0,118.0,42.0,3.0,0.0,467.0,991.0,10.0,5.0,13.0,333.0,1.0,6.0,6.0,1.0,108.0,301.0,417.0,320.0,10.0,2.0,390.0,1494.0,1022.0,3.0,2.0,428.0,0.0,450.0,0.0,13.0,7972.0,4.0,93.0,18.0,1304.0,829.0
2020-06-19,0.0,53.0,52.0,438.0,74.0,121.0,117.0,603.0,19.0,0.0,126.0,38.0,4.0,16.0,811.0,569.0,19.0,8.0,6.0,251.0,0.0,3.0,9.0,1.0,90.0,304.0,375.0,320.0,1.0,6.0,352.0,1209.0,993.0,8.0,1.0,1062.0,0.0,397.0,0.0,18.0,7889.0,0.0,94.0,37.0,1214.0,921.0
2020-06-20,0.0,71.0,32.0,471.0,85.0,50.0,33.0,569.0,18.0,1.0,43.0,31.0,0.0,9.0,641.0,223.0,10.0,8.0,5.0,262.0,0.0,1.0,13.0,0.0,95.0,311.0,377.0,330.0,1.0,1.0,231.0,698.0,683.0,2.0,0.0,1410.0,0.0,247.0,1.0,6.0,7728.0,0.0,91.0,32.0,1248.0,841.0
2020-06-21,0.0,33.0,29.0,491.0,93.0,20.0,79.0,518.0,19.0,2.0,50.0,45.0,0.0,1.0,284.0,446.0,21.0,5.0,4.0,224.0,0.0,2.0,0.0,0.0,68.0,296.0,292.0,315.0,1.0,1.0,167.0,321.0,636.0,3.0,0.0,1315.0,0.0,163.0,0.0,4.0,7600.0,0.0,96.0,13.0,1192.0,735.0
2020-06-22,0.0,52.0,31.0,478.0,63.0,143.0,130.0,464.0,30.0,2.0,64.0,19.0,1.0,1.0,373.0,541.0,15.0,0.0,8.0,218.0,0.0,1.0,12.0,0.0,70.0,300.0,259.0,246.0,18.0,13.0,251.0,800.0,899.0,3.0,0.0,1630.0,0.0,351.0,0.0,28.0,7425.0,0.0,102.0,56.0,1212.0,681.0
2020-06-23,0.0,67.0,43.0,508.0,88.0,110.0,128.0,458.0,22.0,1.0,89.0,45.0,1.0,11.0,517.0,506.0,8.0,7.0,5.0,122.0,0.0,1.0,2.0,3.0,80.0,294.0,345.0,214.0,23.0,7.0,453.0,1309.0,883.0,3.0,0.0,1476.0,0.0,364.0,1.0,13.0,7176.0,0.0,143.0,37.0,1268.0,833.0
2020-06-24,0.0,78.0,35.0,590.0,120.0,100.0,166.0,437.0,95.0,1.0,127.0,30.0,1.0,12.0,81.0,571.0,11.0,9.0,9.0,190.0,1.0,3.0,13.0,2.0,110.0,298.0,367.0,321.0,13.0,6.0,348.0,1696.0,777.0,2.0,2.0,1348.0,0.0,375.0,0.0,21.0,7113.0,0.0,137.0,64.0,1492.0,940.0
2020-06-25,0.0,77.0,44.0,547.0,139.0,76.0,105.0,331.0,56.0,0.0,93.0,20.0,2.0,5.0,0.0,574.0,22.0,4.0,9.0,296.0,3.0,7.0,19.0,0.0,93.0,276.0,311.0,460.0,14.0,11.0,375.0,1276.0,726.0,2.0,2.0,1557.0,0.0,323.0,0.0,17.0,6800.0,0.0,193.0,49.0,1458.0,994.0
2020-06-26,0.0,61.0,74.0,517.0,163.0,113.0,112.0,382.0,85.0,2.0,169.0,18.0,1.0,19.0,1588.0,325.0,23.0,11.0,23.0,259.0,1.0,0.0,41.0,0.0,77.0,319.0,451.0,411.0,7.0,14.0,484.0,1204.0,666.0,3.0,2.0,1486.0,0.0,304.0,1.0,22.0,6852.0,0.0,227.0,93.0,1396.0,1109.0
2020-06-27,0.0,72.0,45.0,521.0,108.0,41.0,66.0,380.0,67.0,0.0,260.0,11.0,1.0,7.0,518.0,201.0,10.0,4.0,2.0,175.0,1.0,0.0,30.0,0.0,66.0,193.0,323.0,325.0,1.0,9.0,263.0,755.0,653.0,2.0,0.0,1613.0,0.0,170.0,0.0,10.0,6791.0,0.0,254.0,36.0,1372.0,948.0
2020-06-28,0.0,64.0,62.0,534.0,119.0,24.0,140.0,315.0,34.0,2.0,305.0,27.0,0.0,0.0,526.0,415.0,14.0,3.0,23.0,174.0,1.0,2.0,10.0,0.0,76.0,247.0,457.0,291.0,2.0,4.0,191.0,415.0,449.0,2.0,1.0,492.0,0.0,107.0,0.0,1.0,6719.0,0.0,242.0,24.0,1356.0,917.0
2020-06-29,0.0,69.0,49.0,544.0,128.0,127.0,158.0,328.0,52.0,2.0,201.0,23.0,2.0,11.0,280.0,458.0,19.0,10.0,11.0,126.0,3.0,5.0,44.0,1.0,57.0,239.0,266.0,269.0,20.0,15.0,283.0,726.0,724.0,3.0,1.0,10897.0,0.0,256.0,0.0,26.0,6693.0,0.0,276.0,161.0,1374.0,646.0
